"CUSTOMER_ID","F_NAME","L_NAME","CUST_ZIP","VALIDITY","GENDER","CHURN_FLAG","CUS_LONG","CUS_LAT"
"247467","Stacy","Kane","65571","(2014-01-31, 9999-12-31)","M ","Y","-91.62303","37.186248"
"177706","Dixie","Swanson","17347","(2013-11-10, 9999-12-31)","F ","Y","-76.688144","40.057548"
"39612","Omar","Chang","02631","(2010-03-31, 9999-12-31)","M ","N","-70.066223","41.747513"
"107884","Tyrone","Bender","56587","(2015-07-15, 9999-12-31)","M ","Y","-95.856523","46.636628"
"202931","Ella","Lloyd","40014","(2012-02-08, 9999-12-31)","F ","Y","-85.429678","38.340259"
"175626","Kate","Vazquez","54174","(2013-08-22, 9999-12-31)","F ","Y","-88.424393","45.036912"
"93202","Jenna","Perez","37351","(2013-12-30, 9999-12-31)","F ","Y","-85.260363","35.100285"
"40611","Lanny","Graham","77355","(2011-06-24, 9999-12-31)","M ","N","-95.74926","30.156257"
"239820","Porter","Glenn","60631","(2010-02-04, 9999-12-31)","M ","Y","-87.813003","41.994855"
"88634","Virgil","Madden","03901","(2012-06-10, 9999-12-31)","M ","Y","-70.842077","43.299332"
"178114","Lana","Mendez","97326","(2011-12-21, 9999-12-31)","F ","Y","-123.602815","44.619481"
"100237","Marilyn","David","80246","(2013-07-31, 9999-12-31)","F ","Y","-104.930842","39.705197"
"147730","Rhett","Kane","58361","(2010-10-31, 9999-12-31)","M ","Y","-98.339226","47.752479"
"123443","Irene","Roach","31009","(2012-04-22, 9999-12-31)","F ","Y","-83.019789","32.281608"
"86024","Alfred","Mayo","84067","(2010-10-17, 9999-12-31)","M ","Y","-112.048138","41.17105"
"58719","Dixie","Moss","48220","(2013-11-24, 9999-12-31)","F ","N","-83.135213","42.458066"
"78846","Ella","Mullins","41263","(2014-06-24, 9999-12-31)","F ","N","-82.75218","37.856896"
"117876","Bernadine","Horton","05842","(2012-01-14, 9999-12-31)","F ","Y","-72.231568","44.558929"
"231031","Trevor","Combs","56574","(2013-02-01, 9999-12-31)","M ","Y","-96.714289","47.20212"
"123912","Adrian","Novak","25160","(2013-04-26, 9999-12-31)","M ","Y","-81.272662","38.282203"
"118753","Mariano","Rasmussen","20634","(2014-03-18, 9999-12-31)","M ","Y","-76.506885","38.269412"
"168917","Ramon","Durham","53031","(2012-04-25, 9999-12-31)","M ","Y","-87.915628","43.639144"
"93467","Rosalyn","Pugh","24892","(2014-06-14, 9999-12-31)","F ","Y","-81.687785","37.32694"
"138064","Scottie","Stephens","96135","(2011-12-08, 9999-12-31)","M ","Y","-120.205672","39.808651"
"90918","Jacklyn","Barr","63005","(2012-06-21, 9999-12-31)","F ","Y","-90.651407","38.644214"
"189105","Bradford","Forbes","12150","(2015-04-22, 9999-12-31)","M ","Y","-74.052689","42.880523"
"183946","Tamika","Sanders","35131","(2013-09-08, 9999-12-31)","F ","Y","-86.196829","33.727425"
"93528","Heriberto","Wall","45750","(2012-06-24, 9999-12-31)","M ","Y","-81.422175","39.429949"
"153093","Alta","Marquez","50622","(2011-05-20, 9999-12-31)","F ","Y","-92.335907","42.672712"
"159659","Isabella","Owens","32827","(2010-11-01, 9999-12-31)","F ","Y","-81.29899","28.415581"
"198098","Alphonso","Church","03904","(2011-08-15, 9999-12-31)","M ","Y","-70.728595","43.108051"
"241553","Brittney","Zhang","80227","(2013-12-01, 9999-12-31)","F ","Y","-105.089746","39.666287"
"1846","Silas","Suarez","50543","(2015-05-25, 9999-12-31)","M ","N","-94.30464","42.274696"
"213718","Andreas","Hill","88344","(2011-01-01, 9999-12-31)","M ","Y","-105.292481","32.558726"
"168183","Damian","Peck","30337","(2011-10-24, 9999-12-31)","M ","Y","-84.450081","33.640147"
"1100135","April","Armstrong","30024","(2012-09-05, 9999-12-31)","F ","Y","-84.09077","34.062971"
"64021","Cyrus","Casey","54138","(2012-11-25, 9999-12-31)","M ","N","-88.409689","45.333606"
"14448","Olive","Bolton","49506","(2013-04-21, 9999-12-31)","F ","N","-85.613839","42.945748"
"101379","Porter","Wilson","38915","(2012-09-15, 9999-12-31)","M ","Y","-89.388855","34.03764"
"211638","Kathie","Mercado","54459","(2011-01-19, 9999-12-31)","F ","Y","-90.237356","45.412581"
"51276","Cody","Raymond","25573","(2013-07-22, 9999-12-31)","M ","N","-81.941115","38.23218"
"40203","Debra","Weiss","47944","(2012-04-08, 9999-12-31)","F ","N","-87.330263","40.616471"
"234314","Hans","Downs","83522","(2012-09-02, 9999-12-31)","M ","Y","-116.511565","45.919632"
"15386","Adrian","Navarro","30058","(2013-09-15, 9999-12-31)","M ","N","-84.108844","33.74033"
"96750","Herman","Roach","61943","(2013-06-27, 9999-12-31)","M ","Y","-88.03085","39.673103"
"162004","Lucille","Bishop","45650","(2011-06-02, 9999-12-31)","F ","Y","-83.422328","38.738293"
"251953","William","Stanton","12923","(2013-01-08, 9999-12-31)","M ","Y","-73.939419","44.960319"
"145303","Steven","Parsons","57038","(2014-12-26, 9999-12-31)","M ","Y","-96.576625","42.585156"
"49665","Darla","Barry","31326","(2011-07-27, 9999-12-31)","F ","N","-81.229931","32.2952"
"4721","Gaylord","Melendez","27863","(2015-07-12, 9999-12-31)","M ","N","-77.97173","35.488144"
"69853","Debbie","Church","62090","(2012-10-12, 9999-12-31)","F ","Y","-90.16963","38.670356"
"249934","Ollie","Summers","13625","(2010-10-11, 9999-12-31)","M ","Y","-74.928377","44.538101"
"48054","Kristie","Waller","08812","(2010-02-02, 9999-12-31)","F ","N","-74.478793","40.598731"
"10757","Errol","Chambers","12856","(2011-07-16, 9999-12-31)","M ","N","-74.142961","43.66594"
"172404","Hai","Horton","21864","(2011-05-11, 9999-12-31)","M ","Y","-75.405812","38.031572"
"224648","Tameka","Steele","56644","(2010-02-24, 9999-12-31)","F ","Y","-95.495088","47.797005"
"130417","Beau","Glover","07054","(2010-10-13, 9999-12-31)","M ","Y","-74.401636","40.853739"
"64816","Bethany","Navarro","97753","(2011-05-30, 9999-12-31)","F ","Y","-121.018129","44.240512"
"147587","Bernadine","Stanton","73736","(2012-05-27, 9999-12-31)","F ","Y","-97.68173","36.340239"
"157844","Latonya","Mueller","33012","(2010-06-23, 9999-12-31)","F ","Y","-80.301115","25.866106"
"30680","Ladonna","Swanson","07718","(2015-07-31, 9999-12-31)","F ","N","-74.085174","40.419871"
"73401","Oswaldo","Charles","65633","(2012-02-29, 9999-12-31)","M ","Y","-93.534748","36.894781"
"8412","Zachery","Moran","57623","(2013-05-08, 9999-12-31)","M ","N","-101.685858","45.02981"
"39999","Walter","Morgan","10970","(2011-02-02, 9999-12-31)","M ","N","-74.102175","41.180177"
"11430","Regina","Melton","77584","(2014-10-31, 9999-12-31)","F ","N","-95.350629","29.545041"
"223037","Leon","Hogan","97761","(2013-02-04, 9999-12-31)","M ","Y","-121.261509","44.838526"
"118610","Walter","Schwartz","67140","(2014-06-10, 9999-12-31)","M ","Y","-97.356496","37.079302"
"48584","Mikel","Savage","65762","(2010-02-17, 9999-12-31)","M ","N","-92.651285","36.684886"
"71056","Tanner","Walter","02538","(2013-06-05, 9999-12-31)","M ","Y","-70.642148","41.777476"
"46035","Erika","Rush","68431","(2010-12-31, 9999-12-31)","F ","N","-95.438183","40.067562"
"45770","Norman","Anthony","07644","(2010-01-05, 9999-12-31)","M ","N","-74.0825","40.877915"
"122362","Mauricio","Raymond","04847","(2010-11-07, 9999-12-31)","M ","Y","-69.188513","44.241178"
"133700","Hal","Miles","61830","(2014-11-07, 9999-12-31)","M ","Y","-88.716508","40.033078"
"55089","Gonzalo","Blevins","78577","(2010-01-31, 9999-12-31)","M ","N","-98.189752","26.15153"
"108414","Roxie","Swanson","51010","(2010-11-26, 9999-12-31)","F ","Y","-95.909504","42.086146"
"125380","Vivian","Dennis","73647","(2013-01-30, 9999-12-31)","F ","Y","-99.159954","35.435506"
"86146","Vera","Mueller","03768","(2012-12-06, 9999-12-31)","F ","Y","-72.094295","43.816634"
"58576","Diego","Proctor","00738","(2015-04-26, 9999-12-31)","M ","N","-65.698711","18.304458"
"61329","Janna","Rasmussen","85755","(2011-01-14, 9999-12-31)","F ","N","-110.981438","32.468251"
"230480","Lynnette","Collins","60550","(2012-05-07, 9999-12-31)","F ","Y","-88.861945","41.779872"
"216532","Zachariah","Massey","75422","(2011-01-20, 9999-12-31)","M ","Y","-95.934195","33.1414"
"120751","Wilfredo","Griffith","49098","(2012-09-20, 9999-12-31)","M ","Y","-86.239986","42.163885"
"191246","Frederick","Sherman","12043","(2012-11-20, 9999-12-31)","M ","Y","-74.530506","42.69397"
"14040","Hong","Schneider","95776","(2014-04-12, 9999-12-31)","M ","N","-121.699262","38.698614"
"210965","Claude","Bates","62864","(2014-12-27, 9999-12-31)","M ","Y","-88.902519","38.330493"
"182926","Dean","Villarreal","85357","(2013-06-10, 9999-12-31)","M ","Y","-113.450652","34.020672"
"36512","Oswaldo","Zhang","77072","(2014-06-01, 9999-12-31)","M ","N","-95.584817","29.699688"
"6393","Priscilla","Blackburn","63116","(2014-07-31, 9999-12-31)","F ","N","-90.264108","38.580814"
"75950","Garland","Mayo","49331","(2010-05-28, 9999-12-31)","M ","N","-85.351989","42.950193"
"178297","Mikel","Griffith","46237","(2012-09-01, 9999-12-31)","M ","Y","-86.07211","39.671143"
"236720","Sophie","Howell","54175","(2010-07-03, 9999-12-31)","F ","Y","-88.618326","45.314602"
"43282","Ursula","Deleon","77031","(2013-08-29, 9999-12-31)","F ","N","-95.54623","29.652205"
"96138","Kristie","Hurley","27701","(2010-01-12, 9999-12-31)","F ","Y","-78.897944","35.99924"
"91305","Debra","Tucker","85259","(2010-10-20, 9999-12-31)","F ","Y","-111.809488","33.601112"
"102174","Jamel","Cortez","83712","(2015-12-24, 9999-12-31)","M ","Y","-116.118981","43.610535"
"240472","Freda","Mercado","96033","(2010-09-21, 9999-12-31)","F ","Y","-122.584149","40.781633"
"169243","Jill","Bates","53827","(2012-02-29, 9999-12-31)","F ","Y","-90.820473","43.045865"
"195467","Sophia","Macdonald","10310","(2015-04-17, 9999-12-31)","F ","Y","-74.116148","40.632648"
"85269","Cody","Snow","79107","(2013-08-16, 9999-12-31)","M ","Y","-101.802502","35.230592"
"4782","Krystal","Decker","93442","(2011-10-23, 9999-12-31)","F ","N","-120.799362","35.401934"
"57434","Donn","Wilson","48618","(2011-06-03, 9999-12-31)","M ","N","-84.556707","43.736779"
"38653","Foster","Edwards","29016","(2015-03-17, 9999-12-31)","M ","N","-80.997","34.20251"
"54885","Garland","Schwartz","38366","(2010-09-09, 9999-12-31)","M ","N","-88.741273","35.479"
"128663","Joann","Sherman","60085","(2015-05-27, 9999-12-31)","F ","Y","-87.867656","42.352097"
"57903","Charity","Dunlap","86333","(2010-11-13, 9999-12-31)","F ","N","-112.08197","34.323041"
"47238","Dixie","Mcconnell","29577","(2015-09-22, 9999-12-31)","F ","N","-78.902659","33.698452"
"117060","Lou","Moss","28273","(2013-07-08, 9999-12-31)","M ","Y","-80.946846","35.127358"
"219142","Rupert","Lam","32447","(2012-03-21, 9999-12-31)","M ","Y","-85.251574","30.75995"
"2702","Therese","Pope","94931","(2012-11-17, 9999-12-31)","F ","N","-122.714633","38.324133"
"196874","Jenny","Knox","83013","(2012-12-06, 9999-12-31)","F ","Y","-110.465478","43.993776"
"50725","April","Ballard","71642","(2015-06-06, 9999-12-31)","F ","N","-91.887479","33.387396"
"42140","Jesus","Collier","62835","(2015-10-12, 9999-12-31)","M ","N","-88.321638","38.106048"
"93650","Harland","Wall","97381","(2011-05-02, 9999-12-31)","M ","Y","-122.720723","44.939469"
"39591","Stacey","Owens","15433","(2014-11-30, 9999-12-31)","F ","N","-79.948732","39.982683"
"133088","Erin","Rodgers","83848","(2012-09-18, 9999-12-31)","F ","Y","-116.891551","48.672385"
"59310","Herminia","Valencia","28573","(2011-04-30, 9999-12-31)","F ","N","-77.148842","34.98507"
"37980","Elijah","Walls","79733","(2013-12-06, 9999-12-31)","M ","N","-101.365434","32.102911"
"124972","Isabella","Hill","03909","(2014-08-19, 9999-12-31)","F ","Y","-70.679004","43.16646"
"212902","Jayson","Howard","57246","(2014-12-25, 9999-12-31)","M ","Y","-96.66698","45.054911"
"15243","Earnest","Mosley","21767","(2013-09-02, 9999-12-31)","M ","N","-77.747473","39.697132"
"33820","Wilda","Washington","72935","(2014-07-31, 9999-12-31)","F ","N","-94.12648","35.491333"
"49114","Bob","Summers","14882","(2014-06-09, 9999-12-31)","M ","N","-76.553706","42.579578"
"98544","Lottie","Rubio","59934","(2014-05-14, 9999-12-31)","F ","Y","-114.8983","48.600295"
"10145","Frederick","Horton","74936","(2014-02-05, 9999-12-31)","M ","N","-94.724464","35.376865"
"205724","Christine","Escobar","63040","(2011-02-24, 9999-12-31)","F ","Y","-90.635031","38.57295"
"29864","Ross","Decker","79110","(2011-04-23, 9999-12-31)","M ","N","-101.876275","35.145012"
"76276","Robert","Wiggins","57248","(2013-12-15, 9999-12-31)","M ","N","-97.187953","44.583539"
"224036","Melisa","Olson","41659","(2012-03-13, 9999-12-31)","F ","Y","-82.621925","37.579592"
"79294","Dean","Ferrell","00728","(2013-05-30, 9999-12-31)","M ","N","-66.664116","17.989853"
"72320","Malinda","Church","12123","(2011-11-18, 9999-12-31)","F ","Y","-73.598306","42.547343"
"248180","Caroline","Cunningham","05404","(2014-04-20, 9999-12-31)","F ","Y","-73.184857","44.495587"
"10614","Catherine","Townsend","80813","(2012-04-11, 9999-12-31)","F ","N","-105.1585","38.805388"
"57026","Mckinley","Hicks","42378","(2010-11-20, 9999-12-31)","M ","N","-86.863275","37.667299"
"86941","Helen","Berg","14141","(2014-07-31, 9999-12-31)","F ","Y","-78.712076","42.524967"
"72116","Omar","Massey","82710","(2010-06-28, 9999-12-31)","M ","Y","-104.248772","44.706522"
"239126","Warner","Burns","68927","(2013-09-28, 9999-12-31)","M ","Y","-99.633924","40.499975"
"89755","Sybil","Schwartz","12054","(2015-10-17, 9999-12-31)","F ","Y","-73.864416","42.608547"
"84392","Tyrone","Torres","54210","(2013-04-19, 9999-12-31)","M ","Y","-87.035915","45.246247"
"1100053","Susan","Valenzuela","94118","(2013-05-01, 9999-12-31)","F ","Y","-122.462605","37.780097"
"67691","Erica","Sparks","49760","(2013-11-07, 9999-12-31)","F ","Y","-84.902479","46.04055"
"2763","Sherri","Fernandez","46733","(2015-05-01, 9999-12-31)","F ","N","-84.940039","40.828228"
"102500","Loyd","Olsen","87027","(2015-03-05, 9999-12-31)","M ","Y","-106.947982","36.126267"
"146363","Janelle","Massey","61473","(2011-08-26, 9999-12-31)","F ","Y","-90.640428","40.707687"
"117590","Pat","Mclaughlin","72394","(2011-01-03, 9999-12-31)","F ","Y","-90.614018","35.06003"
"242409","Rosetta","Simon","21769","(2014-07-20, 9999-12-31)","F ","Y","-77.568921","39.442449"
"50317","Lenard","Ward","44840","(2011-08-04, 9999-12-31)","M ","N","-82.178253","40.78795"
"12286","Logan","Guerrero","07842","(2012-12-12, 9999-12-31)","M ","N","-74.512095","40.942135"
"177685","Velma","Melendez","17747","(2011-02-03, 9999-12-31)","F ","Y","-77.331757","41.032578"
"150319","Bethany","Mcpherson","55602","(2010-04-22, 9999-12-31)","F ","Y","-91.886457","47.349871"
"67956","Max","Chase","79021","(2015-06-21, 9999-12-31)","M ","Y","-102.027747","33.984844"
"116917","Robbie","Barry","98596","(2011-08-23, 9999-12-31)","F ","Y","-122.952675","46.492258"
"250994","Brady","Johns","35121","(2012-09-02, 9999-12-31)","M ","Y","-86.455102","33.941185"
"181641","Trudy","Herring","63401","(2014-11-12, 9999-12-31)","F ","Y","-91.456616","39.690673"
"220141","Stacy","Hammond","84643","(2011-11-08, 9999-12-31)","M ","Y","-111.71285","39.115164"
"137105","Lenard","Oliver","12545","(2015-10-03, 9999-12-31)","M ","Y","-73.669402","41.782904"
"226177","Dino","Barry","05058","(2013-04-18, 9999-12-31)","M ","Y","-72.272288","43.881263"
"199749","Vera","Bishop","62358","(2011-10-26, 9999-12-31)","F ","Y","-91.25347","40.587585"
"68894","Leonardo","Hebert","46379","(2010-06-23, 9999-12-31)","M ","Y","-87.439972","41.167886"
"23216","Donn","Kent","43533","(2011-11-24, 9999-12-31)","M ","N","-84.081557","41.691884"
"173056","Herminia","Stanton","84109","(2011-06-30, 9999-12-31)","F ","Y","-111.704544","40.705812"
"18118","Charity","Powers","27712","(2015-01-26, 9999-12-31)","F ","N","-78.904083","36.095476"
"156355","Norman","Petty","40208","(2012-05-28, 9999-12-31)","M ","Y","-85.767591","38.221122"
"102561","Jacinto","Curry","48881","(2011-07-18, 9999-12-31)","M ","Y","-85.201584","42.933122"
"63796","Gladys","Ochoa","66846","(2015-02-08, 9999-12-31)","F ","N","-96.470435","38.64747"
"198607","Melva","Dorsey","72127","(2012-05-07, 9999-12-31)","F ","Y","-92.606038","35.173113"
"41528","Ella","Kelley","60480","(2011-02-01, 9999-12-31)","F ","N","-87.881134","41.729231"
"58025","Loyd","Beard","39335","(2015-10-02, 9999-12-31)","M ","N","-88.49109","32.533136"
"194182","Leonor","Hendricks","02128","(2012-11-18, 9999-12-31)","F ","Y","-71.006975","42.361129"
"16038","Louie","Howard","68964","(2011-06-26, 9999-12-31)","M ","N","-97.911878","40.238096"
"192102","Kieth","Mercado","62681","(2013-05-22, 9999-12-31)","M ","Y","-90.542754","40.136241"
"171241","Joe","Cannon","28628","(2010-09-15, 9999-12-31)","M ","Y","-81.785107","35.726329"
"6984","Richard","Waller","73719","(2011-10-19, 9999-12-31)","M ","N","-98.288439","36.956781"
"145955","Melinda","Rush","66857","(2013-07-18, 9999-12-31)","F ","Y","-95.631713","38.093821"
"49440","Archie","Blackwell","72026","(2014-06-09, 9999-12-31)","M ","N","-91.295","34.505228"
"30659","Therese","Dawson","55902","(2015-08-13, 9999-12-31)","F ","N","-92.507094","43.971218"
"24154","Deangelo","Nash","72456","(2012-07-11, 9999-12-31)","M ","N","-90.338356","36.447254"
"138777","Shelby","Bullock","70605","(2012-05-17, 9999-12-31)","M ","Y","-93.273527","30.129276"
"21605","Edgar","Vega","62053","(2012-01-24, 9999-12-31)","M ","N","-90.66542","39.319254"
"23481","April","Singleton","58769","(2014-09-09, 9999-12-31)","F ","N","-102.202714","48.319909"
"69628","Lula","Tyler","07206","(2013-03-10, 9999-12-31)","F ","Y","-74.183811","40.651654"
"133679","Jo","Molina","29929","(2014-06-04, 9999-12-31)","F ","Y","-80.938536","32.927872"
"27641","Ronda","Swanson","78407","(2015-02-14, 9999-12-31)","F ","N","-97.440395","27.810698"
"136697","Cecilia","Owen","20733","(2010-10-07, 9999-12-31)","F ","Y","-76.532229","38.805653"
"1100114","Heather","Chow","92831","(2015-01-16, 9999-12-31)","F ","Y","-117.89634","33.879768"
"49705","Heidi","Bender","36736","(2014-06-03, 9999-12-31)","F ","N","-87.776198","32.060282"
"25561","Erica","Avila","61482","(2010-03-30, 9999-12-31)","F ","N","-90.408207","40.384629"
"219060","Kelly","Durham","95412","(2014-02-06, 9999-12-31)","F ","Y","-123.349777","38.713421"
"214635","Cedric","Tucker","70576","(2014-06-03, 9999-12-31)","M ","Y","-92.418253","30.780968"
"154805","Eileen","Norris","80108","(2012-09-28, 9999-12-31)","F ","Y","-104.853001","39.44552"
"167081","Sydney","Meadows","78351","(2015-03-26, 9999-12-31)","M ","Y","-97.759701","27.673154"
"144140","Ronald","Burns","04049","(2011-05-27, 9999-12-31)","M ","Y","-70.699807","43.745748"
"82638","Cody","Mcneil","43321","(2012-06-13, 9999-12-31)","M ","N","-82.829783","40.457343"
"79885","Malinda","Torres","70615","(2013-02-22, 9999-12-31)","F ","N","-93.126507","30.255414"
"85656","Gabriela","Knox","15379","(2014-10-28, 9999-12-31)","F ","Y","-80.425176","40.243194"
"124890","Debora","Frost","37343","(2010-07-13, 9999-12-31)","F ","Y","-85.21228","35.166669"
"128112","Eileen","Valdez","40997","(2013-07-16, 9999-12-31)","F ","Y","-83.662034","36.894542"
"57617","Oswaldo","Waller","79744","(2010-03-23, 9999-12-31)","M ","N","-101.970261","30.922006"
"123014","Betty","Rasmussen","44833","(2012-05-04, 9999-12-31)","F ","Y","-82.793744","40.710586"
"249240","Ola","Hancock","15829","(2013-07-30, 9999-12-31)","F ","Y","-79.202144","41.169298"
"100746","Avis","Key","71107","(2013-07-26, 9999-12-31)","F ","Y","-93.859525","32.595618"
"13081","Janelle","Avila","68970","(2010-10-29, 9999-12-31)","F ","N","-98.509567","40.110321"
"244815","Maxine","Farrell","44902","(2012-02-08, 9999-12-31)","F ","Y","-82.510589","40.758156"
"32800","Anna","Hawkins","36467","(2010-05-21, 9999-12-31)","F ","N","-86.256945","31.281017"
"202828","Ariel","Madden","22967","(2014-05-22, 9999-12-31)","M ","Y","-79.014082","37.797305"
"250178","Davis","Torres","10007","(2014-12-18, 9999-12-31)","M ","Y","-74.007755","40.713848"
"113287","Tyson","Choi","01908","(2011-09-24, 9999-12-31)","M ","Y","-70.926041","42.428256"
"89877","Bob","Galloway","61326","(2012-03-08, 9999-12-31)","M ","Y","-89.229713","41.246245"
"91019","Rachael","Simon","10019","(2013-11-03, 9999-12-31)","F ","Y","-73.987169","40.765823"
"109596","Lena","Rodgers","16854","(2013-05-11, 9999-12-31)","F ","Y","-77.4731","40.898021"
"133475","Loyd","Schneider","59354","(2015-03-23, 9999-12-31)","M ","Y","-104.300203","46.181923"
"197057","Melisa","Lowe","38351","(2012-11-05, 9999-12-31)","F ","Y","-88.399952","35.671109"
"111207","Ramon","Randolph","26440","(2015-11-12, 9999-12-31)","M ","Y","-79.918717","39.321695"
"92895","Edgar","Mcintyre","97049","(2012-07-18, 9999-12-31)","M ","Y","-121.86274","45.345254"
"66671","Caroline","Mccullough","90650","(2014-08-22, 9999-12-31)","F ","Y","-118.08264","33.906956"
"39774","Patrica","Proctor","83337","(2012-08-26, 9999-12-31)","F ","N","-115.152058","43.224071"
"35818","Roberta","Yates","21211","(2010-04-27, 9999-12-31)","F ","N","-76.639408","39.329817"
"127235","Gordon","Odonnell","23303","(2012-05-11, 9999-12-31)","M ","Y","-75.504972","37.911355"
"126297","Jesus","Kidd","50206","(2010-12-02, 9999-12-31)","M ","Y","-93.202318","42.245675"
"90815","Rupert","Morse","39477","(2010-06-02, 9999-12-31)","M ","Y","-89.033802","31.788272"
"146485","Thurman","Riddle","75934","(2012-12-14, 9999-12-31)","M ","Y","-94.759082","30.894878"
"212147","Antione","Reed","58535","(2012-12-13, 9999-12-31)","M ","Y","-101.247288","46.501789"
"143936","Nancy","Massey","93656","(2015-03-07, 9999-12-31)","F ","Y","-119.934478","36.450225"
"232335","Marlin","Pruitt","91371","(2010-11-21, 9999-12-31)","M ","Y","-118.576125","34.184616"
"96382","Chet","Hall","99722","(2012-07-02, 9999-12-31)","M ","Y","-145.604061","68.091944"
"32596","Aaron","Oliver","28777","(2011-04-25, 9999-12-31)","M ","N","-82.068534","35.904431"
"3823","Tanya","Schroeder","30176","(2014-06-07, 9999-12-31)","F ","N","-85.301029","33.766844"
"10797","Glenna","Rios","65011","(2011-02-28, 9999-12-31)","F ","N","-92.711775","38.388782"
"46279","Lynwood","Glover","07304","(2013-02-05, 9999-12-31)","M ","N","-74.072593","40.716495"
"123544","Mathew","Fry","30828","(2010-03-02, 9999-12-31)","M ","Y","-82.656312","33.368038"
"136758","Trudy","Mcmillan","40940","(2013-01-18, 9999-12-31)","F ","Y","-83.939044","36.602546"
"117977","Latonya","Andrade","69366","(2015-10-24, 9999-12-31)","F ","Y","-101.585958","42.182821"
"24480","Rogelio","Pope","93449","(2010-04-30, 9999-12-31)","M ","N","-120.655844","35.165671"
"200340","Larry","Murray","98934","(2011-08-05, 9999-12-31)","M ","Y","-120.414927","46.981791"
"63918","Angie","Pace","15715","(2014-03-03, 9999-12-31)","F ","N","-78.877426","40.970657"
"113817","Joanna","Deleon","59441","(2010-08-23, 9999-12-31)","F ","Y","-108.983837","46.860923"
"108923","Dwight","Schwartz","38068","(2011-07-25, 9999-12-31)","M ","Y","-89.34517","35.265556"
"23807","Rhonda","Brown","14502","(2011-08-30, 9999-12-31)","F ","N","-77.335388","43.096594"
"193835","Aaron","Mclaughlin","39562","(2012-07-06, 9999-12-31)","M ","Y","-88.489452","30.546682"
"108250","Walter","Boyd","69025","(2012-01-18, 9999-12-31)","M ","Y","-100.50948","40.620868"
"151848","Kelsey","Howell","72081","(2010-02-24, 9999-12-31)","F ","Y","-91.670425","35.382007"
"4557","Scottie","Cunningham","17901","(2011-03-09, 9999-12-31)","M ","N","-76.277542","40.683828"
"19851","Glenna","Dunlap","65772","(2015-12-06, 9999-12-31)","F ","N","-94.024931","36.597951"
"43995","Bernadine","Norman","60503","(2015-12-30, 9999-12-31)","F ","N","-88.25518","41.712127"
"59289","Maryanne","Dudley","04673","(2014-06-08, 9999-12-31)","F ","N","-68.680481","44.317252"
"86451","Luke","David","25149","(2014-07-20, 9999-12-31)","M ","Y","-81.771997","37.949155"
"127500","Dana","Mosley","83661","(2015-08-10, 9999-12-31)","F ","Y","-116.708522","44.080716"
"80884","Regina","Knapp","84515","(2015-12-09, 9999-12-31)","F ","N","-109.130376","38.97484"
"60227","Ollie","Moss","17985","(2014-10-17, 9999-12-31)","M ","N","-76.216648","40.912303"
"106639","Lanny","Avery","71921","(2015-03-05, 9999-12-31)","M ","Y","-93.390909","34.243654"
"9655","Hans","Walter","45067","(2013-01-06, 9999-12-31)","M ","N","-84.480997","39.494819"
"39366","Errol","Castaneda","10973","(2013-08-24, 9999-12-31)","M ","N","-74.480462","41.380516"
"127969","Kenny","Collier","56138","(2010-12-27, 9999-12-31)","M ","Y","-96.389525","43.534582"
"33799","Micheal","Bruce","62988","(2011-03-16, 9999-12-31)","M ","N","-89.289268","37.259641"
"185046","April","Graham","68637","(2014-10-04, 9999-12-31)","F ","Y","-98.721803","41.881019"
"36817","Felicia","Andrews","92117","(2015-09-18, 9999-12-31)","F ","N","-117.199518","32.824572"
"180417","Brant","Dennis","18344","(2013-09-03, 9999-12-31)","M ","Y","-75.343996","41.122901"
"127296","Amber","Chase","30677","(2012-06-20, 9999-12-31)","F ","Y","-83.373342","33.783202"
"50969","Eileen","Owens","97741","(2011-12-12, 9999-12-31)","F ","N","-121.054464","44.657725"
"183904","Gustavo","Stevenson","51562","(2014-11-15, 9999-12-31)","M ","Y","-95.49332","41.725074"
"220324","Jenna","Durham","38482","(2014-06-16, 9999-12-31)","F ","Y","-87.149896","35.768825"
"26621","Robert","Berg","29349","(2015-11-16, 9999-12-31)","M ","N","-82.068095","35.067335"
"195976","Davis","Melendez","90011","(2011-04-27, 9999-12-31)","M ","Y","-118.258681","34.00709"
"249097","Nancy","Rich","87121","(2012-03-05, 9999-12-31)","F ","Y","-106.871772","35.08917"
"238432","Otha","Escobar","12518","(2011-11-10, 9999-12-31)","M ","Y","-74.043064","41.416157"
"139368","Hal","Lloyd","10022","(2014-11-22, 9999-12-31)","M ","Y","-73.967948","40.758628"
"38693","Jocelyn","Mckay","57538","(2012-03-29, 9999-12-31)","F ","N","-99.142047","43.153994"
"72095","Terry","Mccann","13343","(2013-02-03, 9999-12-31)","M ","Y","-75.3115","43.751239"
"81149","Latonya","Ochoa","71640","(2014-11-05, 9999-12-31)","F ","N","-91.278079","33.101218"
"229847","Araceli","Mosley","66732","(2013-06-20, 9999-12-31)","F ","Y","-95.187002","37.799187"
"228236","Elisabeth","Hinton","53208","(2011-07-06, 9999-12-31)","F ","Y","-87.967198","43.047073"
"117569","Fabian","Porter","75039","(2015-09-15, 9999-12-31)","M ","Y","-96.942661","32.885612"
"53783","Tyrone","Reid","92266","(2015-12-02, 9999-12-31)","M ","N","-114.915942","33.345027"
